Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle
2018-01-03T00:00:00Z,506,1899-12-31T01:04:00Z,Wednesday,Lansdowne Loop,Investigation,10,18,E/B,4079
2018-01-03T00:00:00Z,512,1899-12-31T16:07:00Z,Wednesday,St Clair and Dufferin,Investigation,3,8,W/B,4001
2018-01-03T00:00:00Z,503,1899-12-31T16:21:00Z,Wednesday,Kingston Rd and Queen,Investigation,12,24,E/B,7742
2018-01-03T00:00:00Z,501,1899-12-31T18:45:00Z,Wednesday,Queen at Triller.,Investigation,6,11,W/B,1040
2018-01-03T00:00:00Z,501,1899-12-31T20:07:00Z,Wednesday,Lakeshore at Queens,Investigation,5,11,W/B,7915
2018-01-03T00:00:00Z,510,1899-12-31T20:45:00Z,Wednesday,Queens Quay Loop,Investigation,4,8,N/B,4403
2018-01-03T00:00:00Z,501,1899-12-31T21:00:00Z,Wednesday,Lakeshore and Parklawn,Investigation,6,12,E/B,1551
2018-01-03T00:00:00Z,504,1899-12-31T21:50:00Z,Wednesday,King/Bathurst,Investigation,8,13,E/B,4435
2018-01-03T00:00:00Z,512,1899-12-31T01:35:00Z,Wednesday,St.Clair Station,Held By,9,15,E/B,4103
2018-01-03T00:00:00Z,510,1899-12-31T07:15:00Z,Wednesday,Queen & Carlaw,Held By,4,9,W/B,4432
2018-01-03T00:00:00Z,504,1899-12-31T10:02:00Z,Wednesday,King& Spadina,Held By,13,17,E/B,4002
2018-01-03T00:00:00Z,504,1899-12-31T10:19:00Z,Wednesday,Broadview Station,Held By,5,1,W/B,4098
2018-01-03T00:00:00Z,512,1899-12-31T12:49:00Z,Wednesday,St Clair and Arlington,Held By,6,11,W/B,4450
2018-01-03T00:00:00Z,505,1899-12-31T20:44:00Z,Wednesday,Dundas West STN,Held By,10,16,E/B,4035
2018-01-03T00:00:00Z,504,1899-12-31T20:45:00Z,Wednesday,Dundas West Station,Held By,4,9,N/B,4020
2018-01-03T00:00:00Z,504,1899-12-31T23:18:00Z,Wednesday,King/Bay,Held By,4,11,W/B,4157
2018-01-03T00:00:00Z,504,1899-12-31T23:37:00Z,Wednesday,King/Brant,Held By,5,12,E/B,4077
2018-01-03T00:00:00Z,514,1899-12-31T06:00:00Z,Wednesday,Leslie Barns,General Delay,10,7,N/B,4454
2018-01-03T00:00:00Z,514,1899-12-31T06:04:00Z,Wednesday,NA,General Delay,9,18,N/B,4436
2018-01-03T00:00:00Z,510,1899-12-31T06:07:00Z,Wednesday,NA,General Delay,7,15,N/B,4429
2018-01-03T00:00:00Z,501,1899-12-31T00:32:00Z,Wednesday,Queen and Spruce hill,Emergency Services,17,25,E/B,4208
2018-01-03T00:00:00Z,510,1899-12-31T21:30:00Z,Wednesday,Spadina STN,Emergency Services,10,20,N/B,4457
2018-01-04T00:00:00Z,501,1899-12-31T00:56:00Z,Thursday,Queen and Dufferin,Utilized Off Route,7,14,E/B,1529
2018-01-04T00:00:00Z,514,1899-12-31T00:40:00Z,Thursday,King/Portland,Mechanical,15,30,E/B,4428
2018-01-04T00:00:00Z,501,1899-12-31T05:57:00Z,Thursday,Queen and Roncesvalles,Mechanical,6,12,E/B,4200
2018-01-04T00:00:00Z,501,1899-12-31T06:17:00Z,Thursday,Queen and Connaught,Mechanical,6,12,W/B,4108
2018-01-04T00:00:00Z,506,1899-12-31T07:04:00Z,Thursday,Russell Division Equipment,Mechanical,6,12,B/W,NA
2018-01-04T00:00:00Z,505,1899-12-31T07:07:00Z,Thursday,Dundas West station,Mechanical,6,12,E/B,4186
2018-01-04T00:00:00Z,501,1899-12-31T07:18:00Z,Thursday,Birchmount Garage,Mechanical,6,12,W/B,0
2018-01-04T00:00:00Z,505,1899-12-31T07:30:00Z,Thursday,Dundas & Ossington,Mechanical,9,15,W/B,4074
2018-01-04T00:00:00Z,501,1899-12-31T08:01:00Z,Thursday,Queen and Shaw,Mechanical,6,12,W/B,4186
2018-01-04T00:00:00Z,502,1899-12-31T08:08:00Z,Thursday,Queen and Sherbourne,Mechanical,8,16,W/B,8100
2018-01-04T00:00:00Z,514,1899-12-31T08:52:00Z,Thursday,Distrillery Loop,Mechanical,8,16,W/B,4436
2018-01-04T00:00:00Z,501,1899-12-31T08:59:00Z,Thursday,Queen and Parliament,Mechanical,6,12,E/B,4228
2018-01-04T00:00:00Z,510,1899-12-31T09:10:00Z,Thursday,Spadina at King,Mechanical,4,7,N/B,NA
2018-01-04T00:00:00Z,510,1899-12-31T09:12:00Z,Thursday,Spadina at King,Mechanical,7,12,N/B,NA
2018-01-04T00:00:00Z,504,1899-12-31T09:14:00Z,Thursday,Roncy & Queen,Mechanical,2,4,E/B,4077
2018-01-04T00:00:00Z,506,1899-12-31T09:15:00Z,Thursday,Roncesvalles / Howard Park,Mechanical,6,12,W/B,4101
2018-01-04T00:00:00Z,502,1899-12-31T10:14:00Z,Thursday,Bingham loop,Mechanical,8,16,W/B,NA
2018-01-04T00:00:00Z,502,1899-12-31T10:57:00Z,Thursday,Queen and Connaught,Mechanical,8,16,W/B,8155
2018-01-04T00:00:00Z,1,1899-12-31T11:11:00Z,Thursday,NA,Mechanical,0,0,NA,1
2018-01-04T00:00:00Z,1,1899-12-31T11:11:00Z,Thursday,NA,Mechanical,0,0,NA,NA
2018-01-04T00:00:00Z,1,1899-12-31T11:11:00Z,Thursday,1,Mechanical,0,0,NA,1
2018-01-04T00:00:00Z,501,1899-12-31T13:03:00Z,Thursday,Queen at Triller,Mechanical,29,34,E/B,4236
2018-01-04T00:00:00Z,509,1899-12-31T13:18:00Z,Thursday,Exhibition Loop,Mechanical,7,14,E/B,4408
2018-01-04T00:00:00Z,501,1899-12-31T13:33:00Z,Thursday,Sunnyside Loop,Mechanical,6,11,E/B,4145
2018-01-04T00:00:00Z,506,1899-12-31T14:07:00Z,Thursday,Main to High Park,Mechanical,6,12,B/W,NA
2018-01-04T00:00:00Z,501,1899-12-31T14:21:00Z,Thursday,Queen at Beaconsfield,Mechanical,5,11,E/B,NA
2018-01-04T00:00:00Z,501,1899-12-31T15:02:00Z,Thursday,Quen at McCaul,Mechanical,5,11,E/B,4251
2018-01-04T00:00:00Z,504,1899-12-31T15:59:00Z,Thursday,Roncesvalles/Queen,Mechanical,2,5,E/B,4135
2018-01-04T00:00:00Z,503,1899-12-31T16:11:00Z,Thursday,Kingston/Dundsas,Mechanical,12,24,W/B,7749
2018-01-04T00:00:00Z,501,1899-12-31T16:34:00Z,Thursday,Queen at Roncesvalles,Mechanical,5,11,W/B,1051
2018-01-04T00:00:00Z,506,1899-12-31T17:05:00Z,Thursday,Roncy and Howard Park,Mechanical,6,12,W/B,4030
2018-01-04T00:00:00Z,504,1899-12-31T17:13:00Z,Thursday,King/Jameson,Mechanical,11,15,E/B,4139
2018-01-04T00:00:00Z,512,1899-12-31T17:16:00Z,Thursday,St Clair west station,Mechanical,4,8,E/B,4143
2018-01-04T00:00:00Z,501,1899-12-31T18:02:00Z,Thursday,Queen at Sumach,Mechanical,6,11,E/B,4232
2018-01-04T00:00:00Z,501,1899-12-31T18:56:00Z,Thursday,Queen at Connaught,Mechanical,6,11,E/B,4240
2018-01-04T00:00:00Z,501,1899-12-31T19:28:00Z,Thursday,Queen at Jones,Mechanical,5,11,W/B,4214
2018-01-04T00:00:00Z,504,1899-12-31T19:45:00Z,Thursday,Dundas W Stn,Mechanical,2,5,E/B,4011
2018-01-04T00:00:00Z,506,1899-12-31T20:16:00Z,Thursday,Broadview and Gerrard,Mechanical,6,12,W/B,4132
2018-01-04T00:00:00Z,501,1899-12-31T20:29:00Z,Thursday,Queen and Roncy,Mechanical,5,10,W/B,4145
2018-01-04T00:00:00Z,510,1899-12-31T20:34:00Z,Thursday,Spadina/King,Mechanical,5,10,N/B,4403
2018-01-04T00:00:00Z,504,1899-12-31T20:35:00Z,Thursday,King/Spadina,Mechanical,4,9,W/B,4455
2018-01-04T00:00:00Z,501,1899-12-31T21:17:00Z,Thursday,Queen and Roncy,Mechanical,5,10,W/B,4119
2018-01-04T00:00:00Z,501,1899-12-31T21:24:00Z,Thursday,Queen and Dufferin,Mechanical,6,12,W/B,7970
2018-01-04T00:00:00Z,501,1899-12-31T22:12:00Z,Thursday,Lakeshore and Longbranch,Mechanical,6,12,W/B,1544
2018-01-04T00:00:00Z,511,1899-12-31T23:00:00Z,Thursday,bathurst station,Mechanical,6,12,S/B,8380
2018-01-04T00:00:00Z,504,1899-12-31T23:16:00Z,Thursday,Roncesvalles Division,Mechanical,7,15,W/B,4029
2018-01-04T00:00:00Z,504,1899-12-31T04:56:00Z,Thursday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4171
2018-01-04T00:00:00Z,514,1899-12-31T05:58:00Z,Thursday,NA,Late Leaving Garage,4,16,N/B,4427
2018-01-04T00:00:00Z,514,1899-12-31T06:00:00Z,Thursday,Leslie Barns,Late Leaving Garage,6,32,N/B,4453
2018-01-04T00:00:00Z,504,1899-12-31T06:03:00Z,Thursday,NA,Late Leaving Garage,7,11,N/B,4435
2018-01-04T00:00:00Z,514,1899-12-31T06:04:00Z,Thursday,NA,Late Leaving Garage,8,16,N/B,4436
2018-01-04T00:00:00Z,504,1899-12-31T06:09:00Z,Thursday,Queen at Roncesvalles,Late Leaving Garage,4,8,W/B,4181
2018-01-04T00:00:00Z,504,1899-12-31T06:25:00Z,Thursday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4197
2018-01-04T00:00:00Z,504,1899-12-31T06:32:00Z,Thursday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4149
2018-01-04T00:00:00Z,504,1899-12-31T06:40:00Z,Thursday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4098
2018-01-04T00:00:00Z,504,1899-12-31T06:40:00Z,Thursday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4104
2018-01-04T00:00:00Z,501,1899-12-31T06:40:00Z,Thursday,Queen at Roncy,Late Leaving Garage,8,16,E/B,4165
2018-01-04T00:00:00Z,501,1899-12-31T06:50:00Z,Thursday,Queen at Roncesvalles,Late Leaving Garage,8,16,E/B,4105
2018-01-04T00:00:00Z,504,1899-12-31T06:50:00Z,Thursday,Queen and Roncy,Late Leaving Garage,4,8,W/B,4079
2018-01-04T00:00:00Z,504,1899-12-31T07:00:00Z,Thursday,Queen and Roncesvalles,Late Leaving Garage,4,8,W/B,4199
2018-01-04T00:00:00Z,501,1899-12-31T12:32:00Z,Thursday,NA,Late Leaving Garage,5,11,E/B,4002
2018-01-04T00:00:00Z,506,1899-12-31T00:18:00Z,Thursday,Dundas and Lansdowne,Investigation,8,16,W/B,4104
2018-01-04T00:00:00Z,501,1899-12-31T01:14:00Z,Thursday,Queen and Neville Loop,Investigation,26,35,E/B,4178
2018-01-04T00:00:00Z,506,1899-12-31T09:49:00Z,Thursday,DeGrassi,Investigation,6,12,W/B,1728
2018-01-04T00:00:00Z,505,1899-12-31T10:48:00Z,Thursday,Dundas st. west at Colleg st. West,Investigation,3,6,W/B,7730
2018-01-04T00:00:00Z,505,1899-12-31T11:00:00Z,Thursday,Dundas & Broadview,Investigation,12,19,E/B,4089
2018-01-04T00:00:00Z,501,1899-12-31T00:54:00Z,Thursday,Quuen and Dufferin,Held By,7,16,E/B,4164
2018-01-04T00:00:00Z,304,1899-12-31T03:09:00Z,Thursday,Broadview/Gerrard,Held By,28,43,N/B,4440
2018-01-04T00:00:00Z,512,1899-12-31T07:06:00Z,Thursday,Keele,Held By,5,8,E/B,4146
2018-01-04T00:00:00Z,501,1899-12-31T07:33:00Z,Thursday,Longbranch Loop bus bay,Held By,8,14,E/B,1237
2018-01-04T00:00:00Z,506,1899-12-31T07:51:00Z,Thursday,Grace,Held By,3,6,E/B,4154
2018-01-04T00:00:00Z,504,1899-12-31T09:45:00Z,Thursday,Broadview & Jack Layton Way,Held By,5,10,S/B,4193
2018-01-04T00:00:00Z,504,1899-12-31T16:42:00Z,Thursday,King/Church,Held By,12,15,W/B,4077
2018-01-04T00:00:00Z,506,1899-12-31T16:45:00Z,Thursday,College and Bay,Held By,81,86,E/B,4198
2018-01-04T00:00:00Z,514,1899-12-31T16:45:00Z,Thursday,King/church,Held By,9,23,W/B,4457
2018-01-04T00:00:00Z,514,1899-12-31T15:33:00Z,Thursday,King/Parliament,Emergency Services,13,26,W/B,4412
2018-01-05T00:00:00Z,501,1899-12-31T01:47:00Z,Friday,Queen and Roncy,Utilized Off Route,8,16,E/B,1629
2018-01-05T00:00:00Z,506,1899-12-31T14:00:00Z,Friday,High Park,Utilized Off Route,6,12,B/W,4066
2018-01-05T00:00:00Z,506,1899-12-31T14:30:00Z,Friday,High Park Loop,Utilized Off Route,6,12,B/W,4145
2018-01-05T00:00:00Z,510,1899-12-31T11:04:00Z,Friday,Spadina & College,Overhead - Pantograph,5,10,N/B,4403
2018-01-05T00:00:00Z,506,1899-12-31T00:03:00Z,Friday,High Park Loop,Mechanical,8,16,E/B,4154
2018-01-05T00:00:00Z,501,1899-12-31T00:25:00Z,Friday,Queen and Neville Park,Mechanical,9,18,E/B,4182
2018-01-05T00:00:00Z,504,1899-12-31T05:41:00Z,Friday,Leslie Barns,Mechanical,15,26,N/B,4445
2018-01-05T00:00:00Z,504,1899-12-31T05:47:00Z,Friday,Leslie Barns,Mechanical,24,39,N/B,4440
2018-01-05T00:00:00Z,505,1899-12-31T06:47:00Z,Friday,Dundas and Broadview,Mechanical,5,10,W/B,4132
2018-01-05T00:00:00Z,501,1899-12-31T06:55:00Z,Friday,Birchmount,Mechanical,6,12,B/W,0
2018-01-05T00:00:00Z,505,1899-12-31T06:55:00Z,Friday,Dundas West Stn,Mechanical,5,10,E/B,8054
2018-01-05T00:00:00Z,502,1899-12-31T07:00:00Z,Friday,Queen and Greenwood,Mechanical,8,16,W/B,8
2018-01-05T00:00:00Z,501,1899-12-31T07:18:00Z,Friday,Birchmount,Mechanical,6,12,B/W,0
2018-01-05T00:00:00Z,501,1899-12-31T07:23:00Z,Friday,Roncesvalles yard,Mechanical,6,12,B/W,0
2018-01-05T00:00:00Z,501,1899-12-31T07:51:00Z,Friday,Queen and Shaw,Mechanical,6,12,E/B,4251
2018-01-05T00:00:00Z,501,1899-12-31T07:56:00Z,Friday,Queen and Connaught,Mechanical,6,12,B/W,4178
2018-01-05T00:00:00Z,501,1899-12-31T08:05:00Z,Friday,Roncy Yard,Mechanical,6,11,E/B,4090
2018-01-05T00:00:00Z,504,1899-12-31T08:17:00Z,Friday,Dundas West Stn,Mechanical,4,8,E/B,4140
2018-01-05T00:00:00Z,505,1899-12-31T08:30:00Z,Friday,Dundas and Howard Park,Mechanical,5,10,W/B,4169
2018-01-05T00:00:00Z,501,1899-12-31T08:36:00Z,Friday,Queen and Connaught,Mechanical,6,12,E/B,4032
2018-01-05T00:00:00Z,501,1899-12-31T08:38:00Z,Friday,Queen and Leslie,Mechanical,6,12,W/B,4039
2018-01-05T00:00:00Z,506,1899-12-31T08:41:00Z,Friday,Keel Station,Mechanical,6,12,E/B,8096
2018-01-05T00:00:00Z,505,1899-12-31T09:06:00Z,Friday,Dundas & Ossington,Mechanical,6,12,E/B,4186
2018-01-05T00:00:00Z,504,1899-12-31T09:10:00Z,Friday,Broadview Stn,Mechanical,10,14,W/B,4086
2018-01-05T00:00:00Z,512,1899-12-31T09:16:00Z,Friday,Oakwood,Mechanical,3,6,W/B,4082
2018-01-05T00:00:00Z,501,1899-12-31T09:20:00Z,Friday,Queen and King,Mechanical,6,12,W/B,4240
2018-01-05T00:00:00Z,501,1899-12-31T09:55:00Z,Friday,Queen and Shaw,Mechanical,6,12,W/B,4229
2018-01-05T00:00:00Z,501,1899-12-31T10:34:00Z,Friday,Queen and Roncesvalles,Mechanical,6,12,E/B,4243
2018-01-05T00:00:00Z,511,1899-12-31T10:37:00Z,Friday,Bathurst Station,Mechanical,3,6,S/B,1526
2018-01-05T00:00:00Z,501,1899-12-31T11:11:00Z,Friday,Queen and Claremount,Mechanical,6,12,W/B,4091
2018-01-05T00:00:00Z,501,1899-12-31T13:26:00Z,Friday,Sunnyside Loop,Mechanical,5,11,E/B,4189
2018-01-05T00:00:00Z,512,1899-12-31T13:29:00Z,Friday,Russel Yard,Mechanical,0,0,W/B,4045
2018-01-05T00:00:00Z,504,1899-12-31T13:45:00Z,Friday,Ronc and Queen,Mechanical,5,10,W/B,4108
2018-01-05T00:00:00Z,512,1899-12-31T13:45:00Z,Friday,Russel Yard,Mechanical,4,8,W/B,4187
2018-01-05T00:00:00Z,504,1899-12-31T13:46:00Z,Friday,Dufferin and King,Mechanical,2,5,W/B,4133
2018-01-05T00:00:00Z,504,1899-12-31T14:00:00Z,Friday,Broadview stn,Mechanical,5,10,W/B,4149
2018-01-05T00:00:00Z,501,1899-12-31T14:45:00Z,Friday,Queen at Dufferin.,Mechanical,6,11,E/B,4247
2018-01-05T00:00:00Z,504,1899-12-31T14:52:00Z,Friday,Roncesvalles/Queen,Mechanical,2,5,E/B,NA
2018-01-05T00:00:00Z,504,1899-12-31T15:02:00Z,Friday,Roncesvalles/Queen,Mechanical,2,5,E/B,NA
2018-01-05T00:00:00Z,514,1899-12-31T15:33:00Z,Friday,King/parliament,Mechanical,13,26,W/B,4405
2018-01-05T00:00:00Z,501,1899-12-31T16:15:00Z,Friday,Queen at Broadview,Mechanical,6,11,W/B,4124
2018-01-05T00:00:00Z,505,1899-12-31T18:15:00Z,Friday,dundas/spadina,Mechanical,5,10,E/B,1301
2018-01-05T00:00:00Z,512,1899-12-31T18:18:00Z,Friday,St Clair West station,Mechanical,4,8,E/B,4082
2018-01-05T00:00:00Z,510,1899-12-31T19:08:00Z,Friday,Spadina/Bremner,Mechanical,6,12,S/B,4408
2018-01-05T00:00:00Z,501,1899-12-31T20:44:00Z,Friday,Park Lawn & Lakeshore,Mechanical,150,157,W/B,1541
2018-01-05T00:00:00Z,506,1899-12-31T20:48:00Z,Friday,Main station,Mechanical,6,12,W/B,4121
2018-01-05T00:00:00Z,511,1899-12-31T22:03:00Z,Friday,cne loop,Mechanical,5,10,S/B,8363
2018-01-05T00:00:00Z,506,1899-12-31T23:02:00Z,Friday,High Park,Mechanical,10,20,E/B,4087
2018-01-05T00:00:00Z,505,1899-12-31T05:05:00Z,Friday,Russell yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:13:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:17:00Z,Friday,Russell yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:22:00Z,Friday,Ruissell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:25:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:25:00Z,Friday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:31:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:33:00Z,Friday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:36:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:37:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:40:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:42:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:44:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:45:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:47:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T05:49:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:53:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:53:00Z,Friday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T05:58:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:04:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:07:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:09:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T06:09:00Z,Friday,Roncesvalles Yard.,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:12:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:21:00Z,Friday,Roncesvalles yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:21:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T06:23:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:26:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,505,1899-12-31T06:27:00Z,Friday,Roncesvalle Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:30:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:36:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:37:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:40:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:45:00Z,Friday,Roncesvalles yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T06:49:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:00:00Z,Friday,Roncesvalles yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:04:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:06:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:11:00Z,Friday,Roncesvalles yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:15:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T07:28:00Z,Friday,Russell Yard,Late Leaving Garage,6,12,W/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T15:38:00Z,Friday,Roncesvalles Yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,506,1899-12-31T15:55:00Z,Friday,Roncy yard,Late Leaving Garage,6,12,E/B,NA
2018-01-05T00:00:00Z,501,1899-12-31T01:30:00Z,Friday,Queen and Ossington,Investigation,35,44,E/B,4051
2018-01-05T00:00:00Z,501,1899-12-31T10:59:00Z,Friday,1st and Lakeshore,Investigation,5,10,W/B,7903
2018-01-05T00:00:00Z,506,1899-12-31T12:50:00Z,Friday,Ossington and College,Investigation,6,12,E/B,8019
2018-01-05T00:00:00Z,506,1899-12-31T15:45:00Z,Friday,McCowan and Lawrence,Investigation,4,8,E/B,1777
2018-01-05T00:00:00Z,501,1899-12-31T17:36:00Z,Friday,Queen at Brock,Investigation,5,11,E/B,4089
2018-01-05T00:00:00Z,504,1899-12-31T19:59:00Z,Friday,Dundas/Bloor,Investigation,5,10,E/B,4179
2018-01-05T00:00:00Z,506,1899-12-31T16:55:00Z,Friday,Main station,Held By,8,13,E/B,4014
2018-01-05T00:00:00Z,506,1899-12-31T19:08:00Z,Friday,College and Clinton,Held By,14,20,B/W,4099
2018-01-05T00:00:00Z,504,1899-12-31T19:19:00Z,Friday,King/Jameson,Held By,5,9,E/B,4146
2018-01-05T00:00:00Z,514,1899-12-31T05:44:00Z,Friday,Leslie Barns,General Delay,14,14,N/B,4442
2018-01-05T00:00:00Z,509,1899-12-31T05:44:00Z,Friday,Leslie Barns,General Delay,13,19,N/B,4433
2018-01-05T00:00:00Z,514,1899-12-31T05:46:00Z,Friday,Leslie Barns,General Delay,14,0,N/B,4439
2018-01-05T00:00:00Z,510,1899-12-31T05:54:00Z,Friday,Leslie Barns,General Delay,25,14,N/B,4408
2018-01-05T00:00:00Z,509,1899-12-31T05:56:00Z,Friday,NA,General Delay,25,9,N/B,4423
2018-01-05T00:00:00Z,514,1899-12-31T05:58:00Z,Friday,Leslie Barns,General Delay,25,37,N/B,4436
2018-01-05T00:00:00Z,514,1899-12-31T06:00:00Z,Friday,Leslie Barns,General Delay,27,43,N/B,4443
2018-01-05T00:00:00Z,504,1899-12-31T06:03:00Z,Friday,Leslie Barns,General Delay,25,12,N/B,4420
2018-01-05T00:00:00Z,514,1899-12-31T06:04:00Z,Friday,Leslie Barns,General Delay,26,7,N/B,4457
2018-01-05T00:00:00Z,510,1899-12-31T06:07:00Z,Friday,Leaslie Barns,General Delay,24,15,N/B,4422
2018-01-05T00:00:00Z,514,1899-12-31T06:16:00Z,Friday,Leslie Barns,General Delay,26,14,N/B,4429
2018-01-05T00:00:00Z,514,1899-12-31T06:19:00Z,Friday,Leslie Barns,General Delay,16,5,N/B,4447
2018-01-05T00:00:00Z,504,1899-12-31T06:27:00Z,Friday,Leslie Barns,General Delay,8,14,N/B,4409
2018-01-05T00:00:00Z,514,1899-12-31T06:32:00Z,Friday,Leslie Barns,General Delay,8,24,N/B,4454
2018-01-05T00:00:00Z,501,1899-12-31T15:00:00Z,Friday,Both ways 501,General Delay,12,17,B/W,NA
2018-01-06T00:00:00Z,512,1899-12-31T10:37:00Z,Saturday,Bathurst Stn.,Utilized Off Route,4,8,N/B,4443
2018-01-06T00:00:00Z,506,1899-12-31T05:30:00Z,Saturday,Russell,Mechanical,7,14,E/B,4022
2018-01-06T00:00:00Z,506,1899-12-31T05:33:00Z,Saturday,Russel car House,Mechanical,13,15,N/B,4120
2018-01-06T00:00:00Z,505,1899-12-31T06:11:00Z,Saturday,Dufferin Loop,Mechanical,6,12,E/B,8014
2018-01-06T00:00:00Z,514,1899-12-31T06:15:00Z,Saturday,Leslie Barns,Mechanical,20,34,W/B,4447
2018-01-06T00:00:00Z,506,1899-12-31T06:39:00Z,Saturday,H.Park,Mechanical,7,14,E/B,4096
2018-01-06T00:00:00Z,510,1899-12-31T06:53:00Z,Saturday,Queen,Mechanical,6,12,N/B,4423
2018-01-06T00:00:00Z,506,1899-12-31T07:10:00Z,Saturday,Brodview and Gerrard,Mechanical,7,14,E/B,4071
